ID	Title	URL	TOPIC_NUM	Year	Instructor	Venue	
3016	Losses, optimization, and initialization	https://fleuret.org/ee559-2018/dlc/dlc-slides-5-init-optim.pdf	1045.0	2018	Francois Fleuret	Idiap Research Institute	
3017	Deep Learning Going deeper	https://fleuret.org/ee559-2018/dlc/dlc-slides-6-going-deeper.pdf	1045.0	2018	Francois Fleuret	Idiap Research Institute	
3018	Networks for Computer Vision	https://fleuret.org/ee559-2018/dlc/dlc-slides-7-computer-vision.pdf	1045.0	2018	Francois Fleuret	Idiap Research Institute	
3019	Deep Learning Under the hood	https://fleuret.org/ee559-2018/dlc/dlc-slides-8-under-the-hood.pdf	1045.0	2018	Francois Fleuret	Idiap Research Institute	
3020	Autoencoders and generative models	https://fleuret.org/ee559-2018/dlc/dlc-slides-9-autoencoders.pdf	1045.0	2018	Francois Fleuret	Idiap Research Institute	
3021	Ethical Challenges in NLP: History and Philosophy	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/02_History.pdf	1265.0	2018	Yulia Tsvetkov, Alan W Black	Carnegie Mellon University	
3022	Ethical Challenges in NLP: Using Human Subjects	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/03_Human_Subjects.pdf	1265.0	2018	Yulia Tsvetkov, Alan W Black	Carnegie Mellon University	
3023	Psychological Foundations of Implicit Bias: Mechanisms and Mitigators	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/04_Implicit_Bias.pdf	1265.0	2018	Geoff Kaufman	Carnegie Mellon University	
3024	Ethics in Conversational Agents: Abuse, hate-speech, and offensive language	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/08_Hate_Speech.pdf	1265.0	2018	Shrimai Prabhumoye	Carnegie Mellon University	
3025	Privacy and Anonymity	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/11_Privacy.pdf	1265.0	2018	Yulia Tsvetkov, Alan W Black	Carnegie Mellon University	
3026	Computational Propaganda	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/12_Propaganda.pdf	1265.0	2018	Yulia Tsvetkov, Alan W Black	Carnegie Mellon University	
3027	Fake News and Influencing Elections	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/13_fakenews.pdf	1265.0	2018	Yulia Tsvetkov, Alan W Black	Carnegie Mellon University	
3028	Crowd-AI Systems for Non-Visual Information Access in the Real World	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/anhong_nlpethics.pdf	1265.0	2018	Anhong Guo	Carnegie Mellon University	
3029	Ethical Research Practices: Avoiding pitfalls in statistical analysis	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/avoiding_pitfalls.pdf	1265.0	2018	Yulia Tsvetkov, Alan W Black	Carnegie Mellon University	
3030	Language Technologies for Endangered Languages	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/Endangered_Languages.pdf	1265.0	2018	Yulia Tsvetkov, Alan W Black	Carnegie Mellon University	
3031	Ethical Decision Making	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/Ethics_GuestLecture.pdf	1265.0	2018	Silvia Saccardo	Carnegie Mellon University	
3032	Intellectual Property, Copyright And Plagiarism	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/IP_Copyright_Plagiarism.pdf	1265.0	2018	Yulia Tsvetkov, Alan W Black	Carnegie Mellon University	
3033	NLP for Good: Lorelei	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/lorelei.pdf	1265.0	2018	Yulia Tsvetkov, Alan W Black	Carnegie Mellon University	
3034	Opportunities and Challenges in Working with Low-Resource Languages	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/low-resource_NLP.pdf	1265.0	2018	Yulia Tsvetkov	Carnegie Mellon University	
3035	Health Behavior Informatics	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/Morency-Health.pdf	1265.0	2018	LP Morency	Carnegie Mellon University	
3036	Tracing a Rhetorical Life Through Time	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/oddo_nlpethics.pdf	1265.0	2018	John Oddo	Carnegie Mellon University	
3037	Computational Ethics for NLP Summary	http://demo.clab.cs.cmu.edu/ethical_nlp2018/slides/summary.pdf	1265.0	2018	Yulia Tsvetkov	Carnegie Mellon University	
3038							
3039							
3040							
3041							
3042							
3043							
3044							
3045							
3046							
3047							
3048	Auto-regression Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-10-1-autoregression.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	Some slides have been updated
3049	Non-volume preserving networks Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-10-2-causal-convolutions.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3050	Generative Adversarial Networks Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-11-1-GAN.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3051	Wasserstein GAN Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-11-2-Wasserstein-GAN.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3052	Conditional GAN and image translation Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-11-3-conditional-GAN.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3053	Model persistence and checkpoints Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-11-4-persistence.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3054	From neural networks to deep learning Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-1-1-from-anns-to-deep-learning.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3055	Recurrent Neural Networks Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-12-1-RNN-basics.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3056	LSTM and GRU Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-12-2-LSTM-and-GRU.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3057	Word embeddings and translation Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-12-3-word-embeddings-and-translation.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3058	Deep Learning: Current applications and success Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-1-2-current-success.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3059	Attention for Memory and Sequence Translation Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-13-1-attention-memory-translation.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3060	Transformer Networks Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-13-3-transformers.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3061	Deep Learning: What is really happening? Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-1-3-what-is-happening.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3062	Tensor basics and linear regression Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-1-4-tensors-and-linear-regression.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3063	High dimension tensors Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-1-5-high-dimension-tensors.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3064	Tensor internals Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-1-6-tensor-internals.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3065	Loss and risk Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-2-1-loss-and-risk.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3066	Over and under fitting Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-2-2-overfitting.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3067	Bias-variance dilemma Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-2-3-bias-variance-dilemma.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3068	Proper evaluation protocols Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-2-4-evaluation-protocols.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3069	Basic clustering and embeddings Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-2-5-basic-embeddings.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3070	The perceptron Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-3-1-perceptron.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3071	Probabilistic view of a linear classifier Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-3-2-LDA.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3072	Linear separability and feature design Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-3-3-features.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3073	Multi-Layer Perceptrons Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-3-4-MLP.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3074	Gradient descent Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-3-5-gradient-descent.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3075	Back-propagation Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-3-6-backprop.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3076	DAG networks Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-4-1-DAG-networks.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3077	Autograd Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-4-2-autograd.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3078	PyTorch modules and batch processing Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-4-3-modules-and-batch-processing.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3079	Convolutions Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-4-4-convolutions.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3080	Pooling Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-4-5-pooling.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3081	Writing a PyTorch module Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-4-6-writing-a-module.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3082	Cross-entropy loss Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-5-1-cross-entropy-loss.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3083	Stochastic gradient descent Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-5-2-SGD.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3084	PyTorch optimizers Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-5-3-optim.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3085	L2 and L1 penalties Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-5-4-l2-l1-penalties.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3086	Parameter initialization Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-5-5-initialization.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3087	Architecture choice and training protocol Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-5-6-architecture-and-training.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3088	Writing an autograd function Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-5-7-writing-an-autograd-function.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3089	Transposed convolutions Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-7-1-transposed-convolutions.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3090	Autoencoders Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-7-2-autoencoders.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3091	Can't find		1045.0	2020	Francois Fleuret	Idiap Research Institute	
3092	Denoising autoencoders Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-7-3-denoising-autoencoders.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3093	Variational autoencoders Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-7-4-VAE.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3094			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3095	Benefits of depth Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-6-1-benefits-of-depth.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3096	Rectifiers Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-6-2-rectifiers.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3097	Dropout Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-6-3-dropout.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3098	Batch normalization Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-6-4-batch-normalization.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3099	Residual networks Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-6-5-residual-networks.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3100	Using GPUs Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-6-6-using-GPUs.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3101	Computer vision tasks Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-8-1-CV-tasks.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3102	Networks for image classification Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-8-2-image-classification.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3103	Networks for object detection Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-8-3-object-detection.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3104	Networks for semantic segmentation Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-8-4-segmentation.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3105	DataLoader and neuro-surgery Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-8-5-dataloader-and-surgery.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3106	Looking at parameters Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-9-1-looking-at-parameters.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3107	Looking at activations Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-9-2-looking-at-activations.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3108	Visualizing the processing in the input Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-9-3-visualizing-in-input.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3109	Optimizing inputs Handout	https://fleuret.org/ee559-2020/materials/ee559-handout-9-4-optimizing-inputs.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3110	Auto-regression	https://fleuret.org/ee559-2020/materials/ee559-slides-10-1-autoregression.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3111	Non-volume preserving networks	https://fleuret.org/ee559-2020/materials/ee559-slides-10-3-NVP.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3112	Generative Adversarial Networks	https://fleuret.org/ee559-2020/materials/ee559-slides-11-1-GAN.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3113	Wasserstein GAN	https://fleuret.org/ee559-2020/materials/ee559-slides-11-2-Wasserstein-GAN.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3114	Conditional GAN and image translation	https://fleuret.org/ee559-2020/materials/ee559-slides-11-3-conditional-GAN.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3115	Model persistence and checkpoints	https://fleuret.org/ee559-2020/materials/ee559-slides-11-4-persistence.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3116	From neural networks to deep learning	https://fleuret.org/ee559-2019/ee559-slides-1-1-from-anns-to-deep-learning.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3117	Recurrent Neural Networks	https://fleuret.org/ee559-2020/materials/ee559-slides-12-1-RNN-basics.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3118	LSTM and GRU	https://fleuret.org/ee559-2020/materials/ee559-slides-12-2-LSTM-and-GRU.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3119	Word embeddings and translation	https://fleuret.org/ee559-2020/materials/ee559-slides-12-3-word-embeddings-and-translation.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3120	Deep Learning: Current applications and success	https://fleuret.org/ee559-2019/ee559-slides-1-2-current-success.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3121	Attention for Memory and Sequence Translation	https://fleuret.org/ee559-2020/materials/ee559-slides-13-1-attention-memory-translation.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3122	Transformer Networks	https://fleuret.org/ee559-2020/materials/ee559-slides-13-3-transformers.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3123	Deep Learning: What is really happening?	https://fleuret.org/ee559-2019/ee559-slides-1-3-what-is-happening.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3124	Tensor basics and linear regression	https://fleuret.org/ee559-2019/ee559-slides-1-4-tensors-and-linear-regression.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3125	High dimension tensors	https://fleuret.org/ee559-2019/ee559-slides-1-5-high-dimension-tensors.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3126	Tensor internals	https://fleuret.org/ee559-2019/ee559-slides-1-6-tensor-internals.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3127	Loss and risk	https://fleuret.org/ee559-2020/materials/ee559-slides-2-1-loss-and-risk.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3128	Over and under fitting	https://fleuret.org/ee559-2020/materials/ee559-slides-2-2-overfitting.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3129	Bias-variance dilemma	https://fleuret.org/ee559-2020/materials/ee559-slides-2-3-bias-variance-dilemma.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3130	Proper evaluation protocols	https://fleuret.org/ee559-2020/materials/ee559-slides-2-4-evaluation-protocols.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3131	Basic clustering and embeddings	https://fleuret.org/ee559-2020/materials/ee559-slides-2-5-basic-embeddings.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3132	The perceptron	https://fleuret.org/ee559-2020/materials/ee559-slides-3-1-perceptron.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3133	Probabilistic view of a linear classifier	https://fleuret.org/ee559-2020/materials/ee559-slides-3-2-LDA.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3134	Linear separability and feature design	https://fleuret.org/ee559-2020/materials/ee559-slides-3-3-features.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3135	Multi-Layer Perceptrons	https://fleuret.org/ee559-2020/materials/ee559-slides-3-4-MLP.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3136	Gradient descent	https://fleuret.org/ee559-2020/materials/ee559-slides-3-5-gradient-descent.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3137	Back-propagation	https://fleuret.org/ee559-2020/materials/ee559-slides-3-6-backprop.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3138	DAG networks	https://fleuret.org/ee559-2020/materials/ee559-slides-4-1-DAG-networks.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3139	Autograd	https://fleuret.org/ee559-2020/materials/ee559-slides-4-2-autograd.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3140	PyTorch modules and batch processing	https://fleuret.org/ee559-2020/materials/ee559-slides-4-3-modules-and-batch-processing.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3141	Convolutions	https://fleuret.org/ee559-2020/materials/ee559-slides-4-4-convolutions.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3142	Pooling	https://fleuret.org/ee559-2020/materials/ee559-slides-4-5-pooling.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3143	Writing a PyTorch module	https://fleuret.org/ee559-2020/materials/ee559-slides-4-6-writing-a-module.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3144	Cross-entropy loss	https://fleuret.org/ee559-2020/materials/ee559-slides-5-1-cross-entropy-loss.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3145	Stochastic gradient descent	https://fleuret.org/ee559-2020/materials/ee559-slides-5-2-SGD.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3146	PyTorch optimizers	https://fleuret.org/ee559-2020/materials/ee559-slides-5-3-optim.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3147	L2 and L1 penalties	https://fleuret.org/ee559-2020/materials/ee559-slides-5-4-l2-l1-penalties.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3148	Parameter initialization	https://fleuret.org/ee559-2020/materials/ee559-slides-5-5-initialization.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3149	Architecture choice and training protocol	https://fleuret.org/ee559-2020/materials/ee559-slides-5-6-architecture-and-training.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3150	Writing an autograd function	https://fleuret.org/ee559-2020/materials/ee559-slides-5-7-writing-an-autograd-function.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3151	Benefits of depth	https://fleuret.org/ee559-2020/materials/ee559-slides-6-1-benefits-of-depth.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3152	Transposed convolutions	https://fleuret.org/ee559-2020/materials/ee559-slides-7-1-transposed-convolutions.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3153	Autoencoders	https://fleuret.org/ee559-2020/materials/ee559-slides-7-2-autoencoders.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3154	Rectifiers	https://fleuret.org/ee559-2020/materials/ee559-slides-6-2-rectifiers.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3155	Can't find		1045.0	2020	Francois Fleuret	Idiap Research Institute	
3156	Denoising autoencoders	https://fleuret.org/ee559-2020/materials/ee559-slides-7-3-denoising-autoencoders.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3157	Dropout	https://fleuret.org/ee559-2020/materials/ee559-slides-6-3-dropout.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3158	Batch normalization	https://fleuret.org/ee559-2020/materials/ee559-slides-6-4-batch-normalization.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3159	Variational autoencoders	https://fleuret.org/ee559-2020/materials/ee559-slides-7-4-VAE.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3160			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3161	Residual networks	https://fleuret.org/ee559-2020/materials/ee559-slides-6-5-residual-networks.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3162	Using GPUs	https://fleuret.org/ee559-2020/materials/ee559-slides-6-6-using-GPUs.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3163	Duplicates		1045.0	2020	Francois Fleuret	Idiap Research Institute	
3164			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3165			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3166			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3167			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3168			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3169			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3170			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3171			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3172			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3173			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3174	Computer vision tasks	https://fleuret.org/ee559-2020/materials/ee559-slides-8-1-CV-tasks.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3175			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3176	Networks for image classification	https://fleuret.org/ee559-2020/materials/ee559-slides-8-2-image-classification.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3177			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3178	Networks for object detection	https://fleuret.org/ee559-2020/materials/ee559-slides-8-3-object-detection.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3179			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3180			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3181	Networks for semantic segmentation	https://fleuret.org/ee559-2020/materials/ee559-slides-8-4-segmentation.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3182	DataLoader and neuro-surgery	https://fleuret.org/ee559-2020/materials/ee559-slides-8-5-dataloader-and-surgery.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3183	Looking at parameters	https://fleuret.org/ee559-2020/materials/ee559-slides-9-1-looking-at-parameters.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3184			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3185			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3186	Looking at activations	https://fleuret.org/ee559-2020/materials/ee559-slides-9-2-looking-at-activations.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3187			1045.0	2020	Francois Fleuret	Idiap Research Institute	
3188	Visualizing the processing in the input	https://fleuret.org/ee559-2020/materials/ee559-slides-9-3-visualizing-in-input.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3189	Optimizing inputs	https://fleuret.org/ee559-2020/materials/ee559-slides-9-4-optimizing-inputs.pdf	1045.0	2020	Francois Fleuret	Idiap Research Institute	
3190	Formal modelling in Cognitive Science 1: Maths for Neural and Connectionist Modelling	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/lecture_notes/lecture_notes_neural.pdf	1010.0	2006	Mark C. W. van Rossum	School of Informatics, University of Edinburgh	
3191	Formal Modeling in Cognitive Science 1 - Course Mechanics	http://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture00.pdf	1010.0	2007	Frank Keller	School of Informatics, University of Edinburgh	
3192	Introduction to Probability Theory; Combinatorial Methods	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture16.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3193	Sample Spaces, Events, Probabilities	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture17.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3194	Conditional Probability; Bayes' Theorem	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture18.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3195	Application of Bayes' Theorem; Discrete Random Variables; Distributions	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture19.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3196	Joint, Marginal, and Conditional Distributions	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture20.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3197	Continuous Random Variables; Densities	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture21.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3198	Expectation and Variance; Chebyshev's Theorem	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture22.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3199	Special Distributions and Densities	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture23.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3200	Application: Bayesian Cognitive Science	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture24b.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
